key,value,weight
7891,174336,164236
7892,123420,132785
7893,180997,164911
7894,60318,56740
7895,198527,191228
7896,97522,96357
7897,90373,92046
7898,123191,132650
7899,91712,87900
7900,174911,173074
7901,92326,89268
7902,62314,58089
7903,100239,91990
7904,116786,128218
7905,117761,108591
7906,15105,14002
7907,64945,70385
7908,167554,175309
7909,76978,72971
7910,90119,83935
7911,156346,142666
7912,120576,131553
7913,78937,79308
7914,135486,134741
7915,197881,183324
7916,174024,172024
7917,28152,29615
7918,68470,64452
7919,65867,69946
7920,2216,2335
7921,118743,120430
7922,17990,19427
7923,181387,174929
7924,44226,40331
7925,203231,190906
7926,109249,100342
7927,2425,2345
7928,170622,176411
7929,22598,23681
7930,60168,63626
7931,137011,147042
7932,45182,43035
7933,181213,195623
7934,142045,138933
7935,1809,1785
7936,158453,173756
7937,67069,61006
7938,14616,13336
7939,6256,6082
7940,158438,150623
7941,179012,165200
7942,98162,106270
7943,159561,160813
7944,150645,151689
7945,196059,181185
7946,42165,41852
7947,166583,174146
7948,51017,52461
7949,88450,86767
7950,5569,5105
7951,64769,63591
7952,176731,196071
7953,26793,27236
7954,144183,158405
7955,70439,70935
7956,157203,149053
7957,44469,40672
7958,25345,28107
7959,178379,192937
7960,140287,143518
7961,72596,70689
7962,116315,128032
7963,30125,31056
7964,123384,124580
7965,132163,120668
7966,173928,170731
7967,112340,118359
7968,191229,187219
7969,184117,171842
7970,57669,62493
7971,161063,156387
7972,90330,82457
7973,78339,74686
7974,85909,87728
7975,162303,163379
7976,36396,33934
7977,38272,40372
7978,174954,185258
7979,69808,77152
7980,98865,105075
7981,18825,19713
7982,137187,132121
7983,115235,114463
7984,164104,173876
7985,164641,174271
7986,175021,159637
7987,172898,165115
7988,146917,140264
7989,173436,171583
7990,83158,84482
7991,154312,146269
7992,128322,136397
7993,28131,27918
7994,124800,119245
7995,109006,110598
7996,123914,137614
7997,200633,183154
7998,141820,129260
7999,161754,150993
8000,201053,191615
8001,212089,198252
8002,162453,168161
8003,186214,199476
8004,110841,111709
8005,68643,71606
8006,70696,66165
8007,125659,133629
8008,19830,21520
8009,68729,70724
8010,179382,166398
8011,136329,147478
8012,46550,44394
8013,172272,172036
8014,69994,73435
8015,125005,122882
8016,52192,49958
8017,56608,52063
8018,76024,69620
8019,78663,78560
8020,16795,16044
8021,89677,90872
8022,136161,127036
8023,5317,5157
8024,166645,180489
8025,113552,111721
8026,6745,6321
8027,195284,188644
8028,17312,15993
8029,141667,132427
8030,184537,178456
8031,28375,29127
8032,113431,118623
8033,61817,64364
8034,69271,62979
8035,182749,183060
8036,97625,98505
8037,183630,186904
8038,41260,45772
8039,160467,155946
8040,105029,111406
8041,6417,6162
8042,39776,36825
8043,21073,21763
8044,62824,58033
8045,12103,11353
8046,95022,98968
8047,163835,158898
8048,160034,160413
8049,215085,199206
8050,21595,21378
8051,88926,89892
8052,68159,68456
8053,44064,40618
8054,155841,152345
8055,104078,101920
8056,115302,126962
8057,153595,154834
8058,195768,189739
8059,140469,145673
8060,28578,30788
8061,31558,31172
8062,173588,168590
8063,50416,46424
8064,55306,54484
8065,122306,119329
8066,108341,113444
8067,47538,47204
8068,49812,52349
8069,147688,143747
8070,79185,82006
8071,147985,157659
8072,113584,119625
8073,169901,156478
8074,74989,80283
8075,39398,42504
8076,8810,9128
8077,22222,22048
8078,63187,65263
8079,46086,49037
8080,200431,198968
8081,76310,70386
8082,85549,86942
8083,183197,188199
8084,59674,54269
8085,78328,73782
8086,25751,27384
8087,40759,44783
8088,62267,62631
8089,178536,170280
8090,172141,158876
8091,41988,41301
8092,140475,137296
8093,84631,78272
8094,111642,107247
8095,87850,93989
8096,70881,69373
8097,15794,15340
8098,196911,186147
8099,186997,189123
8100,35210,33178
8101,87331,90712
8102,133775,124851
8103,189117,187184
8104,85718,86720
8105,137523,130279
8106,71384,65699
8107,122124,114948
8108,170037,156849
8109,7103,7288
8110,200088,194562
8111,174771,168563
8112,116249,125527
8113,77165,73443
8114,156371,168040
8115,123658,113227
8116,166250,171402
8117,152869,150204
8118,7704,8186
8119,64436,71410
8120,199283,190793
8121,40159,37133
8122,39525,38627
8123,162419,148457
8124,111613,123773
8125,161404,167965
8126,62469,64731
8127,27799,26125
8128,36165,37819
8129,132375,140204
8130,99436,97505
8131,47489,47954
8132,39806,39680
8133,66373,60598
8134,91491,96514
8135,65787,61192
8136,15946,15732
8137,191009,199918
8138,91767,87441
8139,153702,140568
8140,37770,35242
8141,104401,105346
8142,165519,175726
8143,51436,53702
8144,153975,163868
8145,174825,164763
8146,138292,143234
8147,139349,131886
8148,126486,124528
8149,57706,52571
8150,12762,13055
8151,57417,58888
8152,162265,164727
8153,110801,108126
8154,163242,174241
8155,120625,113189
8156,120723,114730
8157,74181,68987
8158,165227,154161
8159,86276,86321
8160,30792,28142
8161,50490,55427
8162,85200,87230
8163,172159,156657
8164,146243,150287
8165,85546,78142
8166,118824,109220
8167,128114,137412
8168,188664,186757
8169,170631,184498
8170,149234,141895
8171,109389,117668
8172,138592,133811
8173,15130,15197
8174,94914,103382
8175,145445,135716
8176,30505,33765
8177,103173,111800
8178,52800,49482
8179,38434,38512
8180,157757,145231
8181,6244,6004
8182,75320,83046
8183,4541,4626
8184,25461,26706
8185,98186,102654
8186,161371,150582
8187,185434,199849
8188,13918,14328
8189,97517,92860
8190,194244,178706
8191,193725,182129
8192,76578,79157
8193,90484,85070
8194,65564,60825
8195,155856,170495
8196,52273,55206
8197,106276,109712
8198,107473,102968
8199,146969,136324
8200,148170,153107
8201,35400,36500
8202,181748,193187
8203,84717,80199
8204,84847,81709
8205,147281,158442
8206,166011,153368
8207,10421,11309
8208,175206,188626
8209,130103,128410
8210,183793,185569
8211,70609,73202
8212,30958,32134
8213,86699,88678
8214,63225,62415
8215,76708,76271
8216,203216,185210
8217,93877,88906
8218,163485,169729
8219,125205,123540
8220,53062,49607
8221,101051,98493
8222,172288,186205
8223,70307,67436
8224,96336,98737
8225,178678,179312
8226,38544,37587
8227,119490,111709
8228,55479,55589
8229,142598,131083
8230,50893,52319
8231,76105,70247
8232,178751,197693
8233,18365,19444
8234,55034,58885
8235,72462,74786
8236,124327,121080
8237,171006,159305
8238,99742,96405
8239,168313,183938
8240,178319,174980
8241,126625,130146
8242,89203,86438
8243,83741,78356
8244,161202,178294
8245,63804,58642
8246,901,924
8247,113697,118080
8248,198332,193870
8249,86823,85989
8250,181565,179363
8251,73435,69830
8252,193247,188406
8253,137794,135009
8254,187388,174579
8255,176326,195651
8256,122465,116929
8257,194608,179718
8258,143507,134924
8259,122272,121579
8260,2979,2798
8261,193670,182480
8262,30595,29625
8263,196743,192398
8264,145265,154659
8265,182083,185393
8266,51428,50255
8267,9159,8661
8268,376,372
8269,33161,32025
8270,87339,82668
8271,65633,61571
8272,42648,44635
8273,10000,9520
8274,194816,186682
8275,65825,60726
8276,71771,69503
8277,96226,88024
8278,29535,27051
8279,133315,126309
8280,168761,154159
8281,76421,71533
8282,82295,90300
8283,148875,138209
8284,42301,42662
8285,67650,71814
8286,73567,71924
8287,117418,123670
8288,133868,140806
8289,162372,155443
8290,142436,139939
8291,161793,163272
8292,38144,39391
8293,15559,14654
8294,143016,139173
8295,16040,16856
8296,107630,105702
8297,156177,159852
8298,203981,199774
8299,141525,150271
8300,49526,54912
8301,153804,155515
8302,76677,79038
8303,167967,170639
8304,5216,5047
8305,203750,185955
8306,74043,67516
8307,133768,122487
8308,70521,71744
8309,151427,149911
8310,87170,92124
8311,14792,13757
8312,85562,87101
8313,22621,23747
8314,89982,97643
8315,84554,85379
8316,132247,126262
8317,104656,99597
8318,175146,183743
8319,78465,74180
8320,157652,149408
8321,190111,195861
8322,185445,188409
8323,198302,199381
8324,51248,47512
8325,183961,183863
8326,77412,85764
8327,43683,42150
8328,104600,96358
8329,117552,128389
8330,205269,192277
8331,2836,2689
8332,90684,92989
8333,47761,49743
8334,14366,13738
8335,57732,62919
8336,94087,89655
8337,4654,4636
8338,29295,29389
8339,111916,114167
8340,20199,20378
8341,120846,127088
8342,186089,199825
8343,57114,59689
8344,43804,41303
8345,123023,121798
8346,72797,72849
8347,120784,125004
8348,166626,183815
8349,90127,83989
8350,191979,180277
8351,139070,150638
8352,181191,192302
8353,151875,153997
8354,188433,176301
8355,36904,36594
8356,49659,48058
8357,69063,72472
8358,166316,152566
8359,183136,196696
8360,49065,54019
8361,138245,130651
8362,181555,185234
8363,32025,29690
8364,85096,83658
8365,89047,92212
8366,149153,155410
8367,40194,38603
8368,79190,84667
8369,127647,126395
8370,50368,48077
8371,73944,74840
8372,189071,182125
8373,87359,89795
8374,27207,26727
8375,130043,132552
8376,80025,75678
8377,99066,96983
8378,188781,193997
8379,45093,49310
8380,133661,124921
8381,74706,77567
8382,131364,136501
8383,69276,70323
8384,185091,173521
8385,45077,46395
8386,158525,162337
8387,45915,45054
8388,126551,139941
8389,62377,60356
8390,25218,27866
8391,20688,20557
8392,140549,147932
8393,165456,170575
8394,120743,114422
8395,20602,20043
8396,74898,68296
8397,87161,87115
8398,14074,14035
8399,60402,60410
8400,6935,6629
8401,55630,53919
8402,75513,70876
8403,53878,59576
8404,106649,102424
8405,111186,113583
8406,173109,177281
8407,136406,132667
8408,183871,192945
8409,77228,73046
8410,27885,28736
8411,35646,36054
8412,199008,192875
8413,133879,146155
8414,193080,177632
8415,156194,157620
8416,28336,26537
8417,7030,7550
8418,112292,106866
8419,96709,93914
8420,93445,92025
8421,33499,36377
8422,55018,55569
8423,54188,52710
8424,53677,49042
8425,52392,52225
8426,81671,88736
8427,120872,122708
8428,156976,157526
8429,113364,105395
8430,27324,29136
8431,203960,185781
8432,4088,3730
8433,13332,12521
8434,51225,49113
8435,4675,5111
8436,83996,76539
8437,159956,149845
8438,99637,95229
8439,114429,105826
8440,103299,111345
8441,108336,110114
8442,152181,139082
8443,136878,144663
8444,146694,157118
8445,75827,73592
8446,144606,144598
8447,85330,84305
8448,84640,90965
8449,79738,78774
8450,159131,165315
8451,89675,96165
8452,6030,5973
8453,115340,111607
8454,7635,7546
8455,77002,70979
8456,47147,46276
8457,137436,133712
8458,178430,172273
8459,201351,185652
8460,217655,199062
8461,164121,181261
8462,133553,147111
8463,130834,139163
8464,72738,77093
8465,18634,18169
8466,79053,74276
8467,108896,99126
8468,53730,55096
8469,108512,116308
8470,186856,176764
8471,27238,27805
8472,40246,41854
8473,190639,186844
8474,118178,124426
8475,13478,14079
8476,169402,158354
8477,99207,97159
8478,102755,112183
8479,93507,102761
8480,159569,160182
8481,38037,39045
8482,89481,85234
8483,174816,169664
8484,178462,184601
8485,100517,105344
8486,72600,72182
8487,20432,21123
8488,119461,117395
8489,154080,152028
8490,19959,19081
8491,125935,132876
8492,110948,101990
8493,147722,141241
8494,148503,149369
8495,109609,118733
8496,56255,54716
8497,51400,49134
8498,147331,137886
8499,165326,169493
8500,183264,173357
8501,176790,193037
8502,107319,107421
8503,94515,92491
8504,37253,34423
8505,143194,151588
8506,153177,149921
8507,126751,118959
8508,165834,159174
8509,115557,117687
8510,71074,65506
8511,16310,15517
8512,171207,167147
8513,17544,19337
8514,172800,190623
8515,190946,189194
8516,51325,52903
8517,75917,83794
8518,68456,70437
8519,147010,147655
8520,1686,1567
8521,2586,2439
8522,79278,80711
8523,43574,45051
8524,27745,28198
8525,101109,93462
8526,22986,22437
8527,26202,26859
8528,23123,21880
8529,23541,23145
8530,25447,23911
8531,117361,129972
8532,107153,114938
8533,65894,72992
8534,122138,117057
8535,5623,5516
8536,49017,46077
8537,92460,97305
8538,13468,14959
8539,46096,42054
8540,28063,29114
8541,180269,180586
8542,78367,76343
8543,192454,179212
8544,127474,141142
8545,6123,6114
8546,23198,22699
8547,22957,23909
8548,108482,117277
8549,77071,71565
8550,94381,102566
8551,91150,82990
8552,178440,179335
8553,133529,123375
8554,30816,33740
8555,28559,27426
8556,160748,174839
8557,176585,165829
8558,148661,144268
8559,35005,36885
8560,51833,55160
8561,191133,194505
8562,93541,94111
8563,180046,194930
8564,103078,99265
8565,160359,148909
8566,92454,91272
8567,46918,46913
8568,77977,79920
8569,51957,54556
8570,53768,56083
8571,21640,21285
8572,35765,38992
8573,75677,74941
8574,52862,52247
8575,136060,150552
8576,35809,35412
8577,113603,117617
8578,175697,164150
8579,48020,45679
8580,148348,144731
8581,164110,164882
8582,165658,171418
8583,95777,101849
8584,164175,170668
8585,186483,199412
8586,81959,78199
8587,111184,115937
8588,131514,125817
8589,35273,35238
8590,90159,94286
8591,190552,179881
8592,154424,158173
8593,168395,171183
8594,59603,56869
8595,86347,81327
8596,147389,154400
8597,80277,87443
8598,76321,84561
8599,182730,190218
8600,191338,195055
8601,5997,6348
8602,169758,157294
8603,45030,47596
8604,38871,36838
8605,36952,40019
8606,156131,156578
8607,51300,50334
8608,7707,7496
8609,49796,45398
8610,144912,138080
8611,10757,10248
8612,122925,114882
8613,159152,166657
8614,113718,105568
8615,166735,184936
8616,5672,5805
8617,171864,171640
8618,151736,139626
8619,56080,54232
8620,24544,23243
8621,190869,193112
8622,18284,17994
8623,133717,136906
8624,42907,39303
8625,148211,155643
8626,25917,25178
8627,17347,16205
8628,184328,195383
8629,97355,92466
8630,182186,173565
8631,24952,23303
8632,166652,169179
8633,141982,141194
8634,13420,13023
8635,38036,37498
8636,143217,149469
8637,153256,157130
8638,184368,183096
8639,111038,114753
8640,72048,72336
8641,173951,174321
8642,205887,192328
8643,153298,140113
8644,179502,173682
8645,29513,27066
8646,113202,106202
8647,105917,117050
8648,60336,65132
8649,117408,115160
8650,111813,109314
8651,172573,174310
8652,76544,78990
8653,147984,147260
8654,128525,142369
8655,17908,18518
8656,20275,21973
8657,124738,118220
8658,156560,161885
8659,15522,15082
8660,36689,38887
8661,20089,21035
8662,155626,162987
8663,99503,107415
8664,94638,101267
8665,120405,126134
8666,139402,127431
8667,148110,138160
8668,175929,169428
8669,169750,179714
8670,47006,48632
8671,96036,103135
8672,180687,175372
8673,157257,165921
8674,38231,38350
8675,88467,96554
8676,82387,76299
8677,123398,136796
8678,65403,63013
8679,208767,190704
8680,7411,8198
8681,104063,107639
8682,122183,122786
8683,197854,180779
8684,132678,138914
8685,75850,80177
8686,17641,16882
8687,177868,164270
8688,108037,113256
8689,215466,198019
8690,78019,79503
8691,160514,162086
8692,192901,190672
8693,114878,104862
8694,43872,46076
8695,202775,192667
8696,47020,48697
8697,142232,134319
8698,96764,102854
8699,9521,9069
8700,161057,161900
8701,68039,67037
8702,11228,11395
8703,180062,191064
8704,21829,20190
8705,1831,1990
8706,135101,144660
8707,80365,87986
8708,17803,17260
8709,41526,40263
8710,82141,75620
8711,125203,129706
8712,6286,6366
8713,148961,150515
8714,71867,72680
8715,101833,107913
8716,101521,99750
8717,99519,109080
8718,49801,54366
8719,180973,180402
8720,37512,41504
8721,123662,134463
8722,143228,143632
8723,212548,197474
8724,153494,151121
8725,69296,73515
8726,1324,1424
8727,194808,184306
8728,139412,139050
8729,124006,125270
8730,159572,166459
8731,3426,3538
8732,117576,128068
8733,98685,90681
8734,23777,21816
8735,48245,50766
8736,61580,65187
8737,134640,128002
8738,129547,133880
8739,196719,183818
8740,178481,164213
8741,61065,56220
8742,202133,194933
8743,126373,134599
8744,207260,195410
8745,58407,59245
8746,129365,130932
8747,121941,111134
8748,30843,33403
8749,160753,169681
8750,127215,128325
8751,122282,132097
8752,29120,30300
8753,24117,24482
8754,42996,47295
8755,23859,23230
8756,9695,9931
8757,102611,101361
8758,116995,129862
8759,204830,198141
8760,131746,130825
8761,85923,83467
8762,49033,47687
8763,104497,104767
8764,5014,4797
8765,55975,59126
8766,181974,180792
8767,114693,122527
8768,25531,27646
8769,50994,52979
8770,17188,18010
8771,105822,113682
8772,144395,146248
8773,104896,114555
8774,37034,35448
8775,96572,97128
8776,145269,133634
8777,202468,195524
8778,149046,152551
8779,96741,100490
8780,192897,196608
8781,137785,134395
8782,70663,73862
8783,141169,155707
8784,30894,28861
8785,50190,48713
8786,55913,56189
8787,32305,32410
8788,49067,46302
8789,6957,7184
8790,78509,76735
8791,173253,170524
8792,1776,1651
8793,128334,138541
8794,13329,14026
8795,1934,2003
8796,162090,167927
8797,157538,147829
8798,17799,17891
8799,145643,135019
8800,20856,22221
8801,48907,52985
8802,131802,137308
8803,58930,57705
8804,133953,129475
8805,80497,86020
8806,147564,142095
8807,5423,5740
8808,82682,79952
8809,52416,48409
8810,170969,172321
8811,21407,23022
8812,154697,144214
8813,148063,136055
8814,106726,110466
8815,26862,25538
8816,84204,78754
8817,167589,184983
8818,40410,41194
8819,72976,72917
8820,114885,112617
8821,8135,8362
8822,44341,41435
8823,95327,88302
8824,82706,83531
8825,11132,11101
8826,130264,141219
8827,17834,19375
8828,6952,6482
8829,90274,83862
8830,68097,73176
8831,16177,16659
8832,43094,39537
8833,31351,29174
8834,2636,2779
8835,48778,52976
8836,156704,163526
8837,115888,128150
8838,61706,60696
8839,161836,167284
8840,115293,110170
8841,96178,90124
8842,87002,84994
8843,18940,19818
8844,61721,66205
8845,168993,180773
8846,94277,99225
8847,23220,24244
8848,162586,151532
8849,44113,43626
8850,142335,149093
8851,17004,16783
8852,156974,143757
8853,138633,127709
8854,41287,43385
8855,190021,173332
8856,143905,141935
8857,25130,27578
8858,166487,156275
8859,12880,13747
8860,164553,153325
8861,127111,117816
8862,155688,149944
8863,84563,77879
8864,63232,59209
8865,20313,18503
8866,102914,111482
8867,123715,125639
8868,51563,49906
8869,3771,3986
8870,46307,46643
8871,101293,103392
8872,91935,85952
8873,152228,168188
8874,126694,130985
8875,3032,3037
8876,26441,24564
8877,106787,111588
8878,9073,9322
8879,18774,18737
8880,52233,57275
8881,153562,155490
8882,164608,176911
8883,123272,134954
8884,154975,166250
8885,98558,107721
8886,205704,189754
8887,20197,21549
8888,176685,187456
8889,40236,38693
8890,165890,165849
8891,175987,179966
8892,171872,182952
8893,15740,15676
8894,60845,56610
8895,177176,162423
8896,71264,70262
8897,41507,44559
8898,43083,47191
8899,82556,90125
8900,12635,12071
8901,159724,155351
8902,76507,77185
8903,176392,164944
8904,151340,163875
8905,108260,117514
8906,73084,71223
8907,1770,1960
8908,196221,199420
8909,104142,112213
8910,103083,98838
8911,43051,39707
8912,24461,24046
8913,69593,65441
8914,107177,100807
8915,170606,157444
8916,66610,65759
8917,69408,75600
8918,150281,148669
8919,180375,194715
8920,78621,78494
8921,139130,143422
8922,44168,41078
8923,141967,141489
8924,121608,133029
8925,177242,172546
8926,64144,66679
8927,37415,36850
8928,62582,60568
8929,112191,119148
8930,137569,135635
8931,184295,186594
8932,20118,21957
8933,212791,196102
8934,19960,18274
8935,84220,86626
8936,176143,171619
8937,135135,145301
8938,77076,80075
8939,93560,100075
8940,170425,184085
8941,119034,114391
8942,118915,123068
8943,149031,146512
8944,173143,180966
8945,188947,180421
8946,128944,141294
8947,92942,88061
8948,57878,54412
8949,61540,64719
8950,135278,126052
8951,95548,101307
8952,125090,125672
8953,178762,181988
8954,57402,55082
8955,151482,162859
8956,75935,78593
8957,30890,29993
8958,37611,35159
8959,54298,50952
8960,153273,160846
8961,32856,34943
8962,203781,188877
8963,129970,142120
8964,140102,146475
8965,43327,43583
8966,118548,127734
8967,143253,143225
8968,137955,142495
8969,161229,166718
8970,11073,11078
8971,181601,188357
8972,40154,38430
8973,25068,25227
8974,203062,191741
8975,161309,166768
8976,47786,46787
8977,18706,19246
8978,32513,33956
8979,109081,108278
8980,43873,45523
8981,201633,188777
8982,183297,197004
8983,31237,31984
8984,138254,152702
8985,86378,85304
8986,123865,125972
8987,189672,182157
8988,214003,195423
8989,120197,131602
8990,128094,134946
8991,95273,87323
8992,8081,8633
8993,45875,43495
8994,142344,135078
8995,128469,131709
8996,131801,132217
8997,70066,70049
8998,101265,98524
8999,165606,162355
9000,126452,135352
9001,70888,66213
9002,193626,198984
9003,144707,160535
9004,120861,111288
9005,40658,43665
9006,15605,17273
9007,35604,37660
9008,198943,187492
9009,2465,2493
9010,164261,171080
9011,151805,166479
9012,143076,131922
9013,183787,188732
9014,22772,24472
9015,135374,145816
9016,101472,108034
9017,170257,160730
9018,193644,177941
9019,119582,114359
9020,62789,57821
9021,29968,31197
9022,118586,129527
9023,195747,178057
9024,80078,85048
9025,160301,153221
9026,133285,137405
9027,160678,163073
9028,71679,75537
9029,8579,8653
9030,171407,169140
9031,185604,171633
9032,23011,23502
9033,53559,58666
9034,62804,67312
9035,108053,110081
9036,48903,50114
9037,11726,11400
9038,157492,164751
9039,48223,50868
9040,45356,46698
9041,162857,178706
9042,110108,112315
9043,160951,172712
9044,36057,33321
9045,13069,14185
9046,45426,48806
9047,194147,182163
9048,121942,118482
9049,31697,30505
9050,65579,60685
9051,125942,127496
9052,146431,160156
9053,60369,57513
9054,39700,36726
9055,148555,145202
9056,107910,104236
9057,110129,102073
9058,80516,81972
9059,44641,48662
9060,33498,32721
9061,100005,97635
9062,79415,76000
9063,132021,120530
9064,70946,74688
9065,60637,56044
9066,104480,104927
9067,89816,81762
9068,173908,165214
9069,5383,5777
9070,23903,23776
9071,66611,70295
9072,29547,28724
9073,106121,105164
9074,2824,2716
9075,193115,180704
9076,109414,116474
9077,154093,144847
9078,62525,64598
9079,36726,39683
9080,9804,9998
9081,176340,161222
9082,57276,52315
9083,103032,102305
9084,142174,142011
9085,73812,80598
9086,95796,92289
9087,104843,112119
9088,149691,157365
9089,58927,62754
9090,6204,5865
9091,174928,179418
9092,166378,166489
9093,48851,44482
9094,126769,138365
9095,147272,153016
9096,106087,100079
9097,176320,174155
9098,171929,164468
9099,42714,43163
9100,140523,148521
9101,121300,116172
9102,20007,18508
9103,2306,2470
9104,1761,1635
9105,68352,64972
9106,93953,90636
9107,200917,189847
9108,125926,118947
9109,104633,99279
9110,34974,35721
9111,171571,160837
9112,160976,150295
9113,88160,93136
9114,18769,18719
9115,16588,17506
9116,30562,33307
9117,74,70
9118,53136,53557
9119,168129,183864
9120,174233,192946
9121,125566,138977
9122,176216,192316
9123,158287,173229
9124,183913,196106
9125,91993,93707
9126,68921,68910
9127,129994,136640
9128,144082,157819
9129,85434,88296
9130,89723,82640
9131,85578,79947
9132,133381,146950
9133,205487,193176
9134,155643,154034
9135,105560,105153
9136,153197,158615
9137,24338,24242
9138,79607,87595
9139,33392,36335
9140,27568,27460
9141,214828,196297
9142,45382,46687
9143,166146,154620
9144,14633,13325
9145,71560,78760
9146,158650,160187
9147,120640,118570
9148,2853,3036
9149,114446,122519
9150,85458,90421
9151,159488,165780
9152,92124,88196
9153,86517,81685
9154,76522,75150
9155,42025,41456
9156,19340,20292
9157,37734,34717
9158,87858,84113
9159,148909,160653
9160,24979,25603
9161,177142,165475
9162,72442,69523
9163,130445,141907
9164,152225,153811
9165,66773,68694
9166,86941,84595
9167,121284,134151
9168,12259,11887
9169,135429,140061
9170,82842,78937
9171,160873,169670
9172,81234,74302
9173,92582,89180
9174,96440,92216
9175,21274,20998
9176,51126,47376
9177,159313,170350
9178,60730,61645
9179,157040,142938
9180,138917,131741
9181,157475,173353
9182,11666,12575
9183,3817,3948
9184,51955,52939
9185,27053,25247
9186,24956,24831
9187,23771,26371
9188,93472,90918
9189,76441,76825
9190,5801,5703
9191,179174,174205
9192,58017,64296
9193,12642,12828
9194,137808,136092
9195,196753,194515
9196,170622,158576
9197,65778,61413
9198,69283,67182
9199,41737,40921
9200,44710,43084
9201,171417,175854
9202,38807,39989
9203,164086,169276
9204,27774,26673
9205,95352,101609
9206,76721,72307
9207,124254,133700
9208,46724,46783
9209,44291,47489
9210,12874,13814
9211,120100,132497
9212,51764,51135
9213,193729,197790
9214,201389,185940
9215,119077,129248
9216,70358,75494
9217,178913,178207
9218,142018,143790
9219,130532,127749
9220,66433,61394
9221,186376,180703
9222,131358,131119
9223,91568,91696
9224,181279,199625
9225,17926,17074
9226,24617,25356
9227,159196,175978
9228,77024,80126
9229,43502,40614
9230,24603,22532
9231,165918,163094
9232,184306,191822
9233,36121,34821
9234,160381,157727
9235,184467,179186
9236,165713,157628
9237,143091,136399
9238,164088,170801
9239,156420,155541
9240,27480,27258
9241,92463,101122
9242,4849,5269
9243,98630,98737
9244,41542,40162
9245,106081,100052
9246,101674,101747
9247,53413,54095
9248,2813,2998
9249,117900,119540
9250,13622,12540
9251,78883,82135
9252,166625,153125
9253,213090,195342
9254,86062,91242
9255,117076,121863
9256,141019,142087
9257,159402,151110
9258,76630,83587
9259,77617,72377
9260,98448,91037
9261,195223,189817
9262,166957,165141
9263,137696,147551
9264,116080,113300
9265,34624,33473
9266,96110,103225
9267,78336,82824
9268,56529,59008
9269,24122,22447
9270,9886,10513
9271,188649,195738
9272,44362,41315
9273,200662,199185
9274,146809,152715
9275,62921,60695
9276,73067,75621
9277,33388,35243
9278,129407,118429
9279,143732,141978
9280,102905,110875
9281,90261,96639
9282,127353,124937
9283,183113,180313
9284,45623,43842
9285,86583,94855
9286,31266,29976
9287,505,482
9288,78786,77762
9289,149688,138935
9290,159382,147744
9291,16370,16543
9292,65520,59949
9293,55601,59581
9294,49420,53248
9295,89124,97236
9296,8591,8703
9297,98790,93251
9298,47170,44192
9299,71810,79518
9300,90541,88797
9301,48350,45161
9302,185628,173620
9303,138335,150707
9304,85029,79064
9305,178262,196109
9306,186449,183927
9307,56736,51942
9308,945,873
9309,36813,39428
9310,194634,186994
9311,179785,164257
9312,8838,8628
9313,134862,147040
9314,73542,78004
9315,106849,104746
9316,107414,110470
9317,141805,140905
9318,87894,87448
9319,101650,93985
9320,199230,197337
9321,52897,55014
9322,40725,42180
9323,111996,105022
9324,180125,199437
9325,24435,25811
9326,43414,44326
9327,173906,170645
9328,116683,108270
9329,73221,72234
9330,101087,95735
9331,135214,150163
9332,183731,191282
9333,168753,169820
9334,108507,113082
9335,128873,119551
9336,69404,72633
9337,58102,58519
9338,99233,93499
9339,101347,100348
9340,1825,1933
9341,104883,97919
9342,39023,36625
9343,193131,193283
9344,1889,2081
9345,3562,3638
9346,75010,79838
9347,141751,139819
9348,8524,8340
9349,115177,112278
9350,143489,154123
9351,23239,21155
9352,107918,110509
9353,47759,45491
9354,8420,7887
9355,160306,155123
9356,96095,101150
9357,127567,117083
9358,105706,105127
9359,193565,186816
9360,138990,141634
9361,157027,149527
9362,5072,5532
9363,27795,26503
9364,22150,20832
9365,43674,48425
9366,91471,84034
9367,124288,137631
9368,67315,73384
9369,50491,47374
9370,121273,116660
9371,28250,27833
9372,149662,136242
9373,16564,15291
9374,44627,41883
9375,17801,17377
9376,40201,39108
9377,9244,9186
9378,46533,48550
9379,96684,100155
9380,53198,55882
9381,106756,107243
9382,191249,179473
9383,47834,51400
9384,182518,167773
9385,116100,120317
9386,142339,141024
9387,143780,147361
9388,116958,125503
9389,78498,80180
9390,67660,74402
9391,166201,166648
9392,194756,180955
9393,85993,80554
9394,97903,95472
9395,75474,82268
9396,48243,52935
9397,149099,148400
9398,173025,178797
9399,134189,148339
9400,87808,81794
9401,85108,87379
9402,95286,94149
9403,50465,51838
9404,84577,81400
9405,148574,160089
9406,80951,80943
9407,54469,59418
9408,157635,148283
9409,49119,46979
9410,164517,163885
9411,78071,82684
9412,35958,39305
9413,181384,184139
9414,132331,133321
9415,104255,100978
9416,129021,133002
9417,138051,132645
9418,155879,163992
9419,193084,189734
9420,158414,160401
9421,151780,149247
9422,139593,131128
9423,131708,145115
9424,78878,85784
9425,129921,123266
9426,38373,41490
9427,54719,58736
9428,80963,82502
9429,83623,86800
9430,31618,32794
9431,14388,13082
9432,78323,82858
9433,77042,72710
9434,103969,104204
9435,147337,163371
9436,141442,140350
9437,25995,25721
9438,119946,130159
9439,138607,133647
9440,111730,108198
9441,102402,95290
9442,69691,71507
9443,50100,53131
9444,94493,88176
9445,158050,152724
